STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/18/1952,0.03,0,0,,74,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/19/1952,0,0,0,,79,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/20/1952,0,0,0,,84,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/21/1952,0.57,0,0,,71,65
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/22/1952,0,0,0,,70,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/23/1952,0,0,0,,70,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/24/1952,0,0,0,,74,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/25/1952,0,0,0,,79,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/26/1952,0,0,0,,86,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/27/1952,0,0,0,,92,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/28/1952,0,0,0,,81,65
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/29/1952,0.01,0,0,,85,69
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/30/1952,0.05,0,0,,85,67
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",8/31/1952,0,0,0,,73,66
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/1/1952,1.9,0,0,,70,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/2/1952,0.62,0,0,,87,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/3/1952,0,0,0,,72,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/4/1952,0,0,0,,74,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/5/1952,0,0,0,,80,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/6/1952,0,0,0,,83,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/7/1952,0,0,0,,68,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/8/1952,0,0,0,,70,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/9/1952,0,0,0,,73,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/10/1952,0,0,0,,84,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/11/1952,0,0,0,,90,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/12/1952,0,0,0,,87,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/13/1952,0,0,0,,90,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/14/1952,0,0,0,,90,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/15/1952,0.28,0,0,,68,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/16/1952,0,0,0,,72,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/17/1952,0,0,0,,73,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/18/1952,0.25,0,0,,79,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/19/1952,0.48,0,0,,69,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/20/1952,0,0,0,,70,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/21/1952,0,0,0,,62,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/22/1952,0,0,0,,61,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/23/1952,0.02,0,0,,68,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/24/1952,0,0,0,,70,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/25/1952,0,0,0,,71,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/26/1952,0.03,0,0,,74,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/27/1952,0,0,0,,64,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/28/1952,0,0,0,,80,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/29/1952,0,0,0,,74,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/30/1952,0,0,0,,67,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/1/1952,0,0,0,,76,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/2/1952,0.85,0,0,,73,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/3/1952,0,0,0,,49,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/4/1952,0,0,0,,65,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/5/1952,0.01,0,0,,63,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/6/1952,0,0,0,,70,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/7/1952,0.12,0,0,,51,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/8/1952,0,0,0,,57,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/9/1952,0,0,0,,60,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/10/1952,0,0,0,,57,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/11/1952,0,0,0,,55,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/12/1952,0,0,0,,61,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/13/1952,0,0,0,,70,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/14/1952,0,0,0,,73,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/15/1952,0,0,0,,72,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/16/1952,0,0,0,,60,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/17/1952,0,0,0,,57,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/18/1952,0,0,0,,62,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/19/1952,0,0,0,,55,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/20/1952,0.18,1.4,1,,39,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/21/1952,0,0,0,,50,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/22/1952,0,0,0,,60,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/23/1952,0,0,0,,63,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/24/1952,0,0,0,,65,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/25/1952,0,0,0,,51,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/26/1952,0,0,0,,53,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/27/1952,0,0,0,,69,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/28/1952,0.12,0,0,,55,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/29/1952,0,0,0,,39,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/30/1952,0,0,0,,55,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/31/1952,0,0,0,,61,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/1/1952,0,0,0,,66,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/2/1952,0,0,0,,66,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/3/1952,0.06,0,0,,54,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/4/1952,0,0,0,,44,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/5/1952,0,0,0,,52,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/6/1952,0.02,0,0,,50,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/7/1952,0.02,0,0,,40,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/8/1952,0,0,0,,45,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/9/1952,0.04,0,0,,42,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/10/1952,0,0,0,,47,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/11/1952,0,0,0,,43,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/12/1952,0,0,0,,42,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/13/1952,0,0,0,,51,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/14/1952,0,0,0,,61,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/15/1952,0.09,0,0,,55,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/16/1952,0,0,0,,48,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/17/1952,0.12,0,0,,49,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/18/1952,0.08,0,0,,47,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/19/1952,0.04,0,0,,49,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/20/1952,0.68,0,0,,60,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/21/1952,0.68,0,0,,60,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/22/1952,1.28,0,0,,58,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/23/1952,0,0,0,,50,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/24/1952,0,0,0,,48,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/25/1952,0,0,0,,48,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/26/1952,0,0,0,,58,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/27/1952,0,0,0,,52,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/28/1952,0,0,0,,35,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/29/1952,0,0,0,,33,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/30/1952,0.05,0.1,1,,34,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/1/1952,0,0,0,,32,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/2/1952,0.15,1.1,0,,32,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/3/1952,0.04,0,2,,39,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/4/1952,0,0,0,,44,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/5/1952,0.89,0,0,,44,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/6/1952,0,0,0,,39,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/7/1952,0,0,0,,47,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/8/1952,0,0,0,,48,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/9/1952,0,0,0,,50,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/10/1952,0.06,0,0,,59,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/11/1952,1.35,0,0,,59,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/12/1952,0,0,0,,38,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/13/1952,0,0,0,,38,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/14/1952,0,0,0,,32,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/15/1952,0,0,0,,27,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/16/1952,0,0,0,,40,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/17/1952,0,0,0,,44,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/18/1952,0,0,0,,39,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/19/1952,0,0,0,,30,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/20/1952,0,0,0,,34,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/21/1952,0.6,0,0,,36,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/22/1952,0.14,0,0,,38,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/23/1952,0.03,0,0,,39,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/24/1952,0,0,0,,44,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/25/1952,0,0,0,,39,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/26/1952,0,0,0,,35,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/27/1952,0,0,0,,30,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/28/1952,0,0,0,,20,8
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/29/1952,0,0,0,,36,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/30/1952,0,0,0,,39,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/31/1952,0,0,0,,35,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/1/1953,0,0,0,,34,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/2/1953,0,0,0,,43,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/3/1953,0.12,0,0,,37,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/4/1953,0,0,0,,33,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/5/1953,0,0,0,,30,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/6/1953,0,0,0,,27,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/7/1953,0.01,0.6,1,,27,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/8/1953,0.24,2.5,2,,34,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/9/1953,0.53,0.5,2,,33,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/10/1953,0.42,0,2,,38,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/11/1953,0.06,0,1,,38,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/12/1953,0,0,0,,33,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/13/1953,0,0,0,,44,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/14/1953,0,0,0,,51,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/15/1953,0,0,0,,56,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/16/1953,0,0,0,,50,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/17/1953,0.08,0,0,,38,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/18/1953,0.46,0,0,,42,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/19/1953,0,0,0,,41,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/20/1953,0,0,0,,42,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/21/1953,0.15,0.7,0,,36,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/22/1953,0,0,0,,35,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/23/1953,0.01,0,0,,44,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/24/1953,0.92,0,0,,59,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/25/1953,0.04,0.2,0,,39,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/26/1953,0,0.2,0,,25,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/27/1953,0,0,0,,36,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/28/1953,0.17,0,0,,41,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/29/1953,0.05,0.5,0,,30,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/30/1953,0,0,1,,33,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/31/1953,0.06,0,0,,51,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/1/1953,0.03,0,0,,45,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/2/1953,0,0,0,,26,9
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/3/1953,0,0,0,,41,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/4/1953,0,0,0,,30,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/5/1953,0,0,0,,44,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/6/1953,0.06,0,0,,45,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/7/1953,0.47,0,0,,47,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/8/1953,0,0,0,,39,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/9/1953,0,0,0,,37,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/10/1953,0,0,0,,32,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/11/1953,0,0,0,,31,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/12/1953,0.08,0,0,,35,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/13/1953,0,0,0,,36,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/14/1953,0,0,0,,45,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/15/1953,0.75,2,0,,40,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/16/1953,0,0,2,,33,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/17/1953,0.01,0,2,,30,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/18/1953,0,0,2,,31,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/19/1953,0,0,2,,48,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/20/1953,0,0,0,,53,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/21/1953,0.39,0,0,,65,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/22/1953,0,0,0,,35,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/23/1953,0,0,0,,41,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/24/1953,0,0,0,,52,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/25/1953,0,0,0,,45,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/26/1953,0,0,0,,46,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/27/1953,0,0,0,,49,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/28/1953,0,0,0,,36,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/1/1953,0.14,2.5,3,,24,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/2/1953,0,0,2,,32,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/3/1953,0.04,0,0,,38,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/4/1953,0.56,0,0,,52,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/5/1953,0,0,0,,37,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/6/1953,0,0,0,,35,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/7/1953,0,0,0,,29,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/8/1953,0.02,0.3,0,,29,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/9/1953,0,0,0,,37,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/10/1953,0,0,0,,32,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/11/1953,0,0,0,,43,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/12/1953,0.02,0,0,,49,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/13/1953,0.03,0,0,,61,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/14/1953,0,0,0,,56,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/15/1953,0.66,0,0,,50,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/16/1953,0,0,0,,50,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/17/1953,0,0,0,,46,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/18/1953,0.26,0,0,,47,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/19/1953,0.15,0,0,,54,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/20/1953,0.03,0,0,,43,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/21/1953,0,0,0,,57,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/22/1953,0,0,0,,60,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/23/1953,0,0,0,,66,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/24/1953,0.85,0,0,,57,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/25/1953,0.28,0,0,,60,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/26/1953,0.29,0,0,,41,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/27/1953,0.11,0,0,,43,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/28/1953,0.03,0,0,,52,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/29/1953,0,0,0,,54,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/30/1953,0,0,0,,45,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/31/1953,0,0,0,,52,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/1/1953,0.25,0,0,,54,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/2/1953,0.17,0,0,,55,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/3/1953,0,0,0,,60,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/4/1953,0.02,0,0,,55,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/5/1953,0,0,0,,54,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/6/1953,0.2,0,0,,52,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/7/1953,0.32,0,0,,50,45
